Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
1,Abner,BRA,DF,Betis,22,2000,6.7,8,1.18,5,1,1,1,0,0,1,0.15,1,0,0,0,0,0
2,Álvaro Aceves,ESP,GK,Valladolid,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
3,Marcos Acuña,ARG,DF,Sevilla,30,1991,21.2,65,3.04,45,14,3,3,0,0,4,0.19,4,0,0,0,0,0
4,Julen Agirrezabala,ESP,GK,Athletic Club,21,2000,7.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
5,Álvaro Aguado,ESP,MF,Valladolid,26,1996,21.0,76,3.62,56,13,3,0,4,0,4,0.19,2,2,0,0,0,0
6,Joseph Aidoo,GHA,DF,Celta Vigo,26,1995,34.7,10,0.29,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0
7,Sergio Akieme,ESP,DF,Almería,24,1997,25.5,36,1.41,29,1,1,3,0,2,3,0.12,2,0,1,0,0,0
8,Babatunde Akinsola,NGA,FW,Valladolid,19,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
9,Paul Akouokou,CIV,MF|DF,Betis,24,1997,5.0,2,0.40,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0
10,David Alaba,AUT,DF,Real Madrid,30,1992,20.4,27,1.32,23,3,0,1,0,0,4,0.20,3,0,0,1,0,0
11,Ángel Alarcón,ESP,FW,Barcelona,18,2004,0.3,,,,,,,,,,,,,,,,
12,Tomás Alarcón,CHI,MF,Cádiz,23,1999,2.5,4,1.61,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
13,Jordi Alba,ESP,DF,Barcelona,33,1989,15.8,59,3.74,52,5,1,1,0,0,6,0.38,5,1,0,0,0,0
14,Raúl Albiol,ESP,DF,Villarreal,36,1985,23.5,12,0.51,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0
15,Rubén Alcaraz,ESP,MF,Cádiz,31,1991,22.7,47,2.07,34,9,1,1,2,0,2,0.09,2,0,0,0,0,0
16,Omar Alderete,PAR,DF,Getafe,25,1996,22.7,24,1.06,22,0,0,2,0,0,3,0.13,3,0,0,0,0,0
17,Iván Alejo,ESP,MF|FW,Cádiz,27,1995,14.6,40,2.75,27,3,3,5,2,0,0,0.00,0,0,0,0,0,0
18,Carles Aleñá,ESP,MF|FW,Getafe,24,1998,23.5,44,1.87,30,2,1,2,9,0,4,0.17,4,0,0,0,0,0
19,Alejandro Alfaro,ESP,MF,Elche,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
20,Ángel Algobia,ESP,MF,Getafe,23,1999,12.6,16,1.27,13,0,1,2,0,0,1,0.08,1,0,0,0,0,0
21,Mohamed Ali Cho,FRA,FW|MF,Real Sociedad,18,2004,6.5,19,2.90,12,1,2,2,1,1,2,0.31,2,0,0,0,0,0
22,Domingos André Ribeiro Almeida,POR,MF,Valencia,22,2000,28.2,91,3.22,67,17,1,1,2,3,5,0.18,3,2,0,0,0,0
23,Marcos Alonso,ESP,DF,Barcelona,31,1990,13.0,14,1.08,13,0,0,1,0,0,1,0.08,1,0,0,0,0,0
24,Carlos Álvarez,ESP,MF,Sevilla,18,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
25,Gastón Álvarez,URU,DF,Getafe,22,2000,16.7,16,0.96,9,5,0,1,0,1,1,0.06,1,0,0,0,0,0
26,Yeray Álvarez,ESP,DF,Athletic Club,27,1995,25.9,28,1.08,24,1,0,1,1,1,2,0.08,2,0,0,0,0,0
27,Selim Amallah,MAR,MF|FW,Valladolid,25,1996,3.0,11,3.69,5,0,4,0,0,2,2,0.67,1,0,1,0,0,0
28,Amath,SEN,MF|FW,Mallorca,26,1996,13.6,24,1.76,11,0,5,4,3,1,3,0.22,1,0,1,0,1,0
29,Jordan Amavi,FRA,DF,Getafe,28,1994,2.2,2,0.90,2,0,0,0,0,0,1,0.45,1,0,0,0,0,0
30,Marcos André,BRA,FW|MF,Valencia,25,1996,5.0,12,2.42,8,0,3,1,0,0,0,0.00,0,0,0,0,0,0
31,Fabrizio Angileri,ARG,DF,Getafe,28,1994,6.5,5,0.77,3,0,1,0,0,1,2,0.31,1,0,0,0,0,1
32,Josep Antoni Gayá,ESP,DF|MF,Mallorca,22,2000,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
33,José Antonio,ESP,MF|DF,Cádiz,18,2004,0.5,1,1.91,1,0,0,0,0,0,1,1.91,1,0,0,0,0,0
34,Anuar,MAR,MF|FW,Valladolid,27,1995,2.3,4,1.71,2,0,1,0,0,1,1,0.43,0,0,1,0,0,0
35,Mauro Arambarri,URU,MF,Getafe,26,1995,11.0,25,2.27,8,14,1,1,0,1,3,0.27,2,1,0,0,0,0
36,Ronald Araújo,URU,DF,Barcelona,23,1999,20.0,18,0.90,15,0,0,3,0,0,6,0.30,5,0,0,1,0,0
37,Adu Ares,ESP,FW|MF,Athletic Club,20,2001,0.9,12,13.01,7,0,2,1,2,0,0,0.00,0,0,0,0,0,0
38,Sergio Arribas,ESP,MF|FW,Real Madrid,20,2001,0.2,3,14.21,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Roberto Arroyo,ESP,MF,Valladolid,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,Ricard Artero,ESP,MF|FW,Girona,19,2003,1.5,1,0.68,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
41,Santiago Arzamendia,PAR,DF|MF,Cádiz,24,1998,5.4,11,2.05,8,2,1,0,0,0,0,0.00,0,0,0,0,0,0
42,Sergio Asenjo,ESP,GK,Valladolid,33,1989,10.0,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
43,Marco Asensio,ESP,FW|MF,Real Madrid,26,1996,16.0,76,4.74,47,16,6,4,3,0,12,0.75,7,2,2,0,1,0
44,Iago Aspas,ESP,FW,Celta Vigo,34,1987,31.9,141,4.42,110,8,5,8,9,1,8,0.25,8,0,0,0,0,0
45,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,33,1989,0.1,1,10.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
46,Ludwig Augustinsson,SWE,DF,Mallorca,28,1994,1.5,2,1.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
47,Ezequiel Ávila,ARG,FW|MF,Osasuna,28,1994,19.0,41,2.16,28,2,4,4,2,1,2,0.11,1,0,0,1,0,0
48,Iddrisu Baba,GHA,MF|DF,Mallorca,26,1996,18.9,13,0.67,10,0,0,1,1,1,1,0.05,0,0,0,1,0,0
49,Srđan Babić,SRB,DF,Almería,26,1996,33.3,20,0.60,18,0,0,2,0,0,1,0.03,0,0,0,1,0,0
50,Loïc Bade,FRA,DF,Sevilla,22,2000,16.1,3,0.19,2,1,0,0,0,0,1,0.06,0,1,0,0,0,0
51,Édgar Badía,ESP,GK,Elche,30,1992,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
52,Alex Baena,ESP,MF|FW,Villarreal,21,2001,21.6,79,3.65,58,0,8,8,5,0,8,0.37,5,0,0,2,1,0
53,Alejandro Balde,ESP,DF,Barcelona,18,2003,27.5,66,2.40,50,0,8,2,5,1,8,0.29,8,0,0,0,0,0
54,Mikel Balenziaga,ESP,DF,Athletic Club,34,1988,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Iván Balliu,ALB,DF,Rayo Vallecano,30,1992,35.9,66,1.84,51,11,0,1,3,0,0,0.00,0,0,0,0,0,0
56,Léo Baptistão,BRA,FW|MF,Almería,29,1992,19.2,53,2.77,37,0,4,8,2,2,3,0.16,2,0,0,1,0,0
57,Keidi Bare,ALB,MF,Espanyol,24,1997,5.6,11,1.96,7,1,0,2,0,1,2,0.36,1,0,0,0,0,1
58,Kike Barja,ESP,FW|MF,Osasuna,25,1997,14.6,49,3.36,36,7,5,0,0,1,8,0.55,7,1,0,0,0,0
59,Ander Barrenetxea,ESP,FW|DF,Real Sociedad,20,2001,9.8,28,2.87,22,0,2,2,2,0,2,0.21,1,0,1,0,0,0
60,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,8.0,20,2.48,17,0,0,2,1,0,2,0.25,1,0,0,1,0,0
61,Rodrigo Battaglia,ARG,MF,Mallorca,31,1991,7.6,4,0.53,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
62,Bebé,CPV,FW,Rayo Vallecano,32,1990,0.7,4,6.00,0,2,0,1,1,0,0,0.00,0,0,0,0,0,0
63,Héctor Bellerín,ESP,DF,Barcelona,27,1995,1.6,5,3.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
64,Fran Beltrán,ESP,MF,Celta Vigo,23,1999,31.7,66,2.08,53,10,0,1,0,2,4,0.13,2,1,0,0,0,1
65,Iker Benito,ESP,FW|MF,Osasuna,19,2002,2.0,5,2.56,4,0,0,0,0,1,1,0.51,1,0,0,0,0,0
66,Karim Benzema,FRA,FW,Real Madrid,34,1987,22.6,102,4.50,86,1,6,7,2,0,7,0.31,5,0,1,1,0,0
67,Yuri Berchiche,ESP,DF,Athletic Club,32,1990,26.7,59,2.21,47,6,2,3,1,0,2,0.07,1,0,0,0,1,0
68,Álex Berenguer,ESP,FW,Athletic Club,27,1995,25.5,98,3.84,48,29,9,5,4,3,4,0.16,2,0,1,1,0,0
69,Pedro Bigas,ESP,DF,Elche,31,1990,22.4,14,0.62,9,0,1,2,1,1,3,0.13,1,0,0,1,1,0
70,El Bilal Touré,MLI,FW,Almería,20,2001,14.0,36,2.56,26,1,2,4,3,0,4,0.28,3,0,1,0,0,0
71,Lautaro Blanco,ARG,DF|MF,Elche,23,1999,9.7,23,2.37,17,2,3,0,0,1,2,0.21,2,0,0,0,0,0
72,Theo Bongonda,COD,MF|FW,Cádiz,26,1995,21.5,45,2.09,27,3,4,4,6,1,5,0.23,3,0,1,1,0,0
73,Yassine Bounou,MAR,GK,Sevilla,31,1991,23.9,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
74,Lucas Boyé,ARG,FW,Elche,26,1996,27.4,75,2.74,51,0,12,5,5,2,7,0.26,5,0,0,1,0,1
75,Martin Braithwaite,DEN,FW|MF,Espanyol,31,1991,27.3,48,1.76,31,0,2,9,6,0,7,0.26,4,0,0,3,0,0
76,Juan Brandáriz,ESP,DF,Almería,23,1999,16.5,11,0.66,9,0,1,0,1,0,0,0.00,0,0,0,0,0,0
77,Darko Brašanac,SRB,MF,Osasuna,30,1992,11.6,22,1.90,20,0,0,1,1,0,1,0.09,1,0,0,0,0,0
78,Claudio Bravo,CHI,GK,Betis,39,1983,12.0,3,0.25,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
79,Ante Budimir,CRO,FW,Osasuna,31,1991,20.0,34,1.70,21,0,6,3,3,1,1,0.05,0,0,0,0,1,0
80,Santiago Bueno,URU,DF,Girona,23,1998,33.4,24,0.72,18,0,1,3,2,0,4,0.12,3,0,0,0,1,0
81,Sergio Busquets,ESP,MF,Barcelona,34,1988,26.0,74,2.85,68,0,0,1,4,1,6,0.23,6,0,0,0,0,0
82,Leandro Cabrera,URU,DF,Espanyol,31,1991,29.7,35,1.18,26,3,0,6,0,0,3,0.10,3,0,0,0,0,0
83,Cala,ESP,DF,Cádiz,32,1989,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
84,Fernando Calero,ESP,DF|MF,Espanyol,26,1995,17.9,22,1.23,20,0,0,1,0,1,4,0.22,2,0,0,1,0,1
85,Alexander Callens,PER,DF,Girona,30,1992,1.3,1,0.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
86,Eduardo Camavinga,FRA,MF|DF,Real Madrid,19,2002,22.3,72,3.23,55,0,5,3,9,0,5,0.22,3,0,0,1,1,0
87,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,26.7,62,2.32,49,1,6,2,4,0,7,0.26,5,0,1,1,0,0
88,Sergio Canales,ESP,FW|MF,Betis,31,1991,26.7,111,4.16,85,16,3,3,3,1,8,0.30,5,2,0,1,0,0
89,Ander Capa,ESP,DF,Athletic Club,30,1992,1.2,5,4.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
90,Étienne Capoue,FRA,MF,Villarreal,34,1988,21.7,46,2.12,33,1,2,4,4,2,4,0.18,3,0,0,1,0,0
91,Isaac Carcelen,ESP,DF,Cádiz,29,1993,24.4,43,1.76,27,9,1,1,4,1,2,0.08,1,0,1,0,0,0
92,Juan Carlos,ESP,GK,Girona,34,1988,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
93,José Carlos Lazo,ESP,MF|FW,Almería,26,1996,0.2,3,13.50,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
94,José Carlos Lazo,ESP,MF|FW,Espanyol,26,1996,1.8,3,1.70,3,0,0,0,0,0,1,0.57,1,0,0,0,0,0
95,Carmona,ESP,MF|DF,Elche,20,2002,6.5,14,2.14,8,0,3,1,1,1,1,0.15,1,0,0,0,0,0
96,Carmona,ESP,DF,Sevilla,20,2002,5.9,10,1.70,7,2,0,1,0,0,2,0.34,2,0,0,0,0,0
97,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,28,1993,25.7,97,3.77,59,14,14,8,2,0,9,0.35,4,2,1,2,0,0
98,Dani Carvajal,ESP,DF,Real Madrid,30,1992,19.8,40,2.02,37,0,0,1,1,1,1,0.05,1,0,0,0,0,0
99,William Carvalho,POR,MF,Betis,30,1992,27.1,60,2.19,53,3,2,2,0,0,7,0.26,7,0,0,0,0,0
100,Casemiro,BRA,MF,Real Madrid,30,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
101,Valentín Castellanos,ARG,FW,Girona,23,1998,28.9,41,1.42,29,0,4,4,4,0,5,0.17,3,0,0,2,0,0
102,Samu Castillejo,ESP,FW|MF,Valencia,27,1995,15.1,63,4.16,38,11,8,4,0,2,1,0.07,0,0,0,1,0,0
103,Catena,ESP,DF,Rayo Vallecano,27,1994,34.5,31,0.90,25,2,0,2,2,0,1,0.03,1,0,0,0,0,0
104,Edinson Cavani,URU,FW,Valencia,35,1987,16.1,24,1.49,19,1,0,4,0,0,4,0.25,4,0,0,0,0,0
105,Dani Ceballos,ESP,MF,Real Madrid,25,1996,17.4,81,4.66,60,8,5,2,5,1,9,0.52,8,0,0,0,1,0
106,Álex Centelles,ESP,DF,Almería,24,1997,12.5,24,1.92,15,7,2,0,0,0,4,0.32,3,1,0,0,0,0
107,Franco Cervi,ARG,MF|DF,Celta Vigo,28,1994,21.0,61,2.90,42,8,3,4,4,0,5,0.24,4,0,0,1,0,0
108,Pep Chavarría,ESP,FW|MF,Rayo Vallecano,24,1998,4.1,19,4.68,15,4,0,0,0,0,2,0.49,2,0,0,0,0,0
109,Pape Cheikh Diop,SEN,MF,Elche,24,1997,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
110,Andreas Christensen,DEN,DF,Barcelona,26,1996,19.6,15,0.77,15,0,0,0,0,0,2,0.10,2,0,0,0,0,0
111,Samuel Chukwueze,NGA,FW|MF,Villarreal,23,1999,26.0,110,4.23,75,4,24,2,4,1,15,0.58,9,0,5,0,1,0
112,Víctor Chust,ESP,DF,Cádiz,22,2000,10.7,5,0.47,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
113,Pathé Ciss,SEN,MF|DF,Rayo Vallecano,28,1994,14.2,21,1.48,19,0,0,1,1,0,0,0.00,0,0,0,0,0,0
114,Carlos Clerc,ESP,DF|MF,Elche,30,1992,29.3,41,1.40,31,3,1,2,4,0,4,0.14,3,0,0,0,1,0
115,Álex Collado,ESP,MF,Elche,23,1999,8.1,35,4.36,25,6,0,3,1,0,2,0.25,2,0,0,0,0,0
116,Diego Collado,ESP,FW,Villarreal,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Eray Cömert,SUI,DF,Valencia,24,1998,18.6,12,0.65,8,0,1,1,2,0,0,0.00,0,0,0,0,0,0
118,Santi Comesaña,ESP,MF,Rayo Vallecano,25,1996,27.2,87,3.20,73,1,6,2,2,3,5,0.18,4,0,1,0,0,0
119,Copete,ESP,DF,Mallorca,22,1999,24.5,16,0.65,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0
120,Francis Coquelin,FRA,MF,Villarreal,31,1991,8.3,9,1.09,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
121,Jesús Corona,MEX,FW,Sevilla,29,1993,1.2,5,4.02,4,0,1,0,0,0,1,0.80,0,0,1,0,0,0
122,Ángel Correa,ARG,FW|MF,Atlético Madrid,27,1995,16.2,61,3.78,45,3,5,6,1,1,11,0.68,5,0,2,3,0,1
123,Thierry Correia,POR,DF,Valencia,23,1999,22.3,43,1.93,29,2,1,0,10,1,2,0.09,2,0,0,0,0,0
124,Jaume Costa,ESP,DF,Mallorca,34,1988,28.9,58,2.01,44,5,1,1,5,2,4,0.14,3,1,0,0,0,0
125,Samu Costa,POR,MF,Almería,21,2000,22.1,47,2.13,37,1,1,2,3,3,3,0.14,3,0,0,0,0,0
126,Thibaut Courtois,BEL,GK,Real Madrid,30,1992,31.0,5,0.16,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Yan Couto,BRA,DF|MF,Girona,20,2002,12.9,45,3.50,35,2,4,1,2,1,4,0.31,3,1,0,0,0,0
128,Juan Cruz Armada,ESP,DF,Osasuna,30,1992,22.9,39,1.70,31,6,0,1,0,1,3,0.13,2,1,0,0,0,0
129,Juan Cruz,ESP,FW,Betis,22,2000,2.0,3,1.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
130,Jorge Cuenca,ESP,DF,Villarreal,22,1999,5.6,5,0.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
131,Braian Cufré,ARG,DF,Mallorca,25,1996,2.4,3,1.23,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
132,Matheus Cunha,BRA,FW|MF,Atlético Madrid,23,1999,4.2,10,2.38,8,0,0,2,0,0,2,0.48,2,0,0,0,0,0
133,Curro,ESP,MF,Almería,26,1996,0.5,2,4.19,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Arnaut Danjuma,NED,FW,Villarreal,25,1997,5.3,13,2.44,7,0,1,1,3,1,0,0.00,0,0,0,0,0,0
135,Sergi Darder,ESP,MF,Espanyol,28,1993,36.9,150,4.07,98,35,8,4,4,1,11,0.30,9,1,0,1,0,0
136,Rodrigo De Paul,ARG,MF,Atlético Madrid,28,1994,21.4,88,4.12,77,7,1,0,3,0,11,0.52,10,0,0,0,1,0
137,Alberto Del Moral,ESP,MF,Villarreal,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
138,Thomas Delaney,DEN,MF,Sevilla,30,1991,3.4,4,1.17,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
139,Fran Delgado,ESP,DF,Betis,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Ousmane Dembélé,FRA,FW,Barcelona,25,1997,15.7,86,5.48,52,13,15,3,3,0,12,0.76,9,0,2,1,0,0
141,Mouctar Diakhaby,GUI,DF,Valencia,25,1996,27.2,15,0.55,13,0,0,2,0,0,1,0.04,1,0,0,0,0,0
142,Mamady Diarra,MLI,MF|DF,Cádiz,22,2000,0.7,1,1.36,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
143,Youba Diarra,MLI,MF,Cádiz,24,1998,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
144,Stole Dimitrievski,MKD,GK,Rayo Vallecano,28,1993,36.9,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Djené,TOG,DF,Getafe,30,1991,31.6,31,0.98,23,2,2,1,3,0,7,0.22,7,0,0,0,0,0
146,Marko Dmitrović,SRB,GK,Sevilla,30,1992,14.1,4,0.28,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
147,Matt Doherty,IRL,DF,Atlético Madrid,30,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
