Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
1,Abner,BRA,DF,Betis,22,2000,13,607,47,17.7,6.7,7,74,3,6,15,8,1.08,7,10,-3,-0.44,-0.70,10.3,10.9,-0.6,-0.09,-0.15
2,Álvaro Aceves,ESP,GK,Valladolid,19,2003,1,13,13,0.4,0.1,0,,0,1,13,13,0.00,0,0,0,0.00,+0.79,0.3,0.2,+0.1,+0.73,+1.43
3,Marcos Acuña,ARG,DF,Sevilla,30,1991,30,1912,64,55.9,21.2,21,79,10,9,28,0,1.33,27,34,-7,-0.33,-0.33,27.1,29.5,-2.5,-0.12,+0.21
4,Julen Agirrezabala,ESP,GK,Athletic Club,21,2000,8,675,84,19.7,7.5,7,90,7,1,45,26,0.75,5,6,-1,-0.13,-0.30,10.2,6.9,+3.3,+0.43,-0.03
5,Álvaro Aguado,ESP,MF,Valladolid,26,1996,34,1888,56,55.2,21.0,18,78,11,16,31,4,1.15,19,36,-17,-0.81,-0.05,21.7,36.0,-14.3,-0.68,+0.03
6,Joseph Aidoo,GHA,DF,Celta Vigo,26,1995,35,3119,89,91.2,34.7,35,89,33,0,,0,1.14,40,48,-8,-0.23,+0.37,40.2,40.7,-0.5,-0.01,+0.66
7,Sergio Akieme,ESP,DF,Almería,24,1997,29,2297,79,67.2,25.5,27,84,23,2,9,4,0.93,31,45,-14,-0.55,-0.39,29.6,42.8,-13.3,-0.52,-0.22
8,Babatunde Akinsola,NGA,FW,Valladolid,19,2003,1,11,11,0.3,0.1,0,,0,1,11,4,0.00,0,1,-1,-8.18,-7.42,0.2,0.5,-0.3,-2.22,-1.53
9,Paul Akouokou,CIV,MF|DF,Betis,24,1997,12,447,37,13.1,5.0,3,89,2,9,20,19,1.67,2,6,-4,-0.81,-1.08,3.5,8.9,-5.4,-1.08,-1.28
10,David Alaba,AUT,DF,Real Madrid,30,1992,23,1838,80,53.7,20.4,21,86,16,2,19,3,2.30,49,18,+31,+1.52,+1.06,43.8,21.5,+22.3,+1.09,+0.28
11,Ángel Alarcón,ESP,FW,Barcelona,18,2004,4,25,6,0.7,0.3,0,,0,4,6,10,2.25,0,0,0,0.00,-1.33,,,,,
12,Tomás Alarcón,CHI,MF,Cádiz,23,1999,4,223,56,6.5,2.5,2,83,1,2,29,4,0.00,0,7,-7,-2.83,-2.37,1.2,5.4,-4.2,-1.70,-1.26
13,Jordi Alba,ESP,DF,Barcelona,33,1989,24,1419,59,41.5,15.8,14,83,6,10,26,12,2.17,27,8,+19,+1.21,-0.19,30.7,13.3,+17.5,+1.11,-0.01
14,Raúl Albiol,ESP,DF,Villarreal,36,1985,25,2119,85,62.0,23.5,24,88,22,1,15,2,1.52,29,23,+6,+0.25,-0.64,33.8,27.7,+6.0,+0.26,-0.14
15,Rubén Alcaraz,ESP,MF,Cádiz,31,1991,31,2043,66,59.7,22.7,22,80,10,9,31,0,1.29,18,26,-8,-0.35,+0.63,24.5,34.4,-9.8,-0.43,+0.22
16,Omar Alderete,PAR,DF,Getafe,25,1996,25,2047,82,59.9,22.7,23,87,19,2,23,6,1.04,19,24,-5,-0.22,+0.17,23.2,27.7,-4.5,-0.20,+0.12
17,Iván Alejo,ESP,MF|FW,Cádiz,27,1995,31,1311,42,38.3,14.6,13,69,2,18,23,2,1.06,8,26,-18,-1.24,-1.02,17.1,25.8,-8.7,-0.60,-0.13
18,Carles Aleñá,ESP,MF|FW,Getafe,24,1998,35,2119,61,62.0,23.5,26,75,7,9,20,0,1.00,17,27,-10,-0.42,-0.36,21.3,25.1,-3.8,-0.16,+0.22
19,Alejandro Alfaro,ESP,MF,Elche,20,2002,1,15,15,0.4,0.2,0,,0,1,15,1,0.00,0,0,0,0.00,+0.98,0.0,0.4,-0.4,-2.24,-1.39
20,Ángel Algobia,ESP,MF,Getafe,23,1999,26,1138,44,33.3,12.6,11,71,3,15,24,10,1.19,17,15,+2,+0.16,+0.67,15.6,14.6,+1.1,+0.09,+0.50
21,Mohamed Ali Cho,FRA,FW|MF,Real Sociedad,18,2004,19,587,31,17.2,6.5,5,61,0,14,20,5,1.89,11,9,+2,+0.31,-0.14,10.2,6.8,+3.4,+0.52,+0.01
22,Domingos André Ribeiro Almeida,POR,MF,Valencia,22,2000,34,2539,75,74.2,28.2,29,84,14,5,23,2,1.15,30,32,-2,-0.07,+0.03,37.4,32.4,+5.0,+0.18,+0.09
23,Nando Almodóvar,ESP,GK,Cádiz,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
24,José Alonso Lara,ESP,MF,Betis,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
25,Marcos Alonso,ESP,DF,Barcelona,31,1990,24,1172,49,34.3,13.0,11,80,8,13,22,10,2.29,22,11,+11,+0.84,-0.72,23.2,14.0,+9.2,+0.71,-0.62
26,Carlos Álvarez,ESP,MF,Sevilla,18,2003,1,10,10,0.3,0.1,0,,0,1,10,7,3.00,0,1,-1,-9.00,-8.84,0.1,0.2,-0.1,-0.67,-0.46
27,Gastón Álvarez,URU,DF,Getafe,22,2000,22,1501,68,43.9,16.7,16,86,10,6,22,14,1.41,17,15,+2,+0.12,+0.73,20.6,19.7,+0.9,+0.05,+0.54
28,Hugo Álvarez,ESP,DF,Celta Vigo,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
29,Iker Álvarez,AND,GK,Villarreal,21,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,
30,Yeray Álvarez,ESP,DF,Athletic Club,27,1995,28,2332,83,68.2,25.9,27,86,21,1,12,2,1.50,33,30,+3,+0.12,+0.03,33.0,25.1,+7.9,+0.30,-0.48
31,Diego Alves,BRA,GK,Celta Vigo,37,1985,0,,,,,0,,0,0,,6,,,,,,,,,,,
32,Selim Amallah,MAR,MF|FW,Valladolid,25,1996,7,267,38,7.8,3.0,3,56,0,4,25,2,1.14,6,4,+2,+0.67,+1.59,4.0,5.4,-1.5,-0.50,+0.21
33,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
34,Amath,SEN,MF|FW,Mallorca,26,1996,28,1227,44,35.9,13.6,12,68,3,16,26,3,1.25,13,14,-1,-0.07,+0.13,14.7,15.1,-0.4,-0.03,+0.42
35,Jordan Amavi,FRA,DF,Getafe,28,1994,5,200,40,5.8,2.2,1,58,0,4,36,23,0.80,2,2,0,0.00,+0.31,0.6,1.5,-0.9,-0.39,-0.16
36,Marcos André,BRA,FW|MF,Valencia,25,1996,17,447,26,13.1,5.0,3,52,0,14,21,5,0.76,9,7,+2,+0.40,+0.55,7.3,7.6,-0.3,-0.06,-0.24
37,Fabrizio Angileri,ARG,DF,Getafe,28,1994,15,585,39,17.1,6.5,7,70,2,8,12,15,1.13,7,15,-8,-1.23,-1.14,5.2,10.1,-4.9,-0.75,-0.61
38,Josep Antoni Gayá,ESP,DF|MF,Mallorca,22,2000,2,98,49,2.9,1.1,1,90,1,1,8,19,1.50,0,2,-2,-1.84,-1.73,0.0,2.3,-2.3,-3.86,-3.62
39,José Antonio,ESP,MF|DF,Cádiz,18,2004,2,46,23,1.3,0.5,0,,0,2,23,4,0.00,1,1,0,0.00,+0.61,1.1,0.7,+0.4,+0.76,+1.30
40,Anuar,MAR,MF|FW,Valladolid,27,1995,3,210,70,6.1,2.3,3,70,1,0,,3,0.33,2,5,-3,-1.29,-0.53,1.6,4.4,-2.9,-1.22,-0.57
41,Arvin Appiah,ENG,FW|MF,Almería,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
42,Mauro Arambarri,URU,MF,Getafe,26,1995,13,992,76,29.0,11.0,13,76,5,0,,0,1.08,11,18,-7,-0.64,-0.49,11.5,13.2,-1.7,-0.16,+0.13
43,Egoitz Arana,ESP,GK,Real Sociedad,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
44,Ronald Araújo,URU,DF,Barcelona,23,1999,22,1800,82,52.6,20.0,21,85,16,1,24,2,2.45,42,5,+37,+1.85,+1.13,44.4,14.0,+30.4,+1.52,+0.86
45,Matías Árbol,ESP,GK,Sevilla,19,2002,0,,,,,0,,0,0,,12,,,,,,,,,,,
46,Adu Ares,ESP,FW|MF,Athletic Club,20,2001,8,84,11,2.5,0.9,0,,0,8,11,7,0.63,1,3,-2,-2.14,-2.30,2.5,1.9,+0.5,+0.56,+0.11
47,Sergio Arribas,ESP,MF|FW,Real Madrid,20,2001,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,1,-1,-4.74,-5.80,0.9,0.1,+0.8,+3.81,+2.86
48,Roberto Arroyo,ESP,MF,Valladolid,18,2003,1,15,15,0.4,0.2,0,,0,1,15,3,0.00,0,1,-1,-6.00,-5.23,0.0,0.8,-0.8,-4.79,-4.12
49,Ricard Artero,ESP,MF|FW,Girona,19,2003,7,133,19,3.9,1.5,0,,0,7,19,19,2.00,2,2,0,0.00,-0.08,2.6,3.0,-0.5,-0.31,-0.20
50,Santiago Arzamendia,PAR,DF|MF,Cádiz,24,1998,12,483,40,14.1,5.4,5,81,3,7,11,26,0.92,1,15,-14,-2.61,-2.33,3.8,12.0,-8.2,-1.53,-1.17
51,Sergio Asenjo,ESP,GK,Valladolid,33,1989,10,900,90,26.3,10.0,10,90,10,0,,20,0.80,7,21,-14,-1.40,-0.83,8.8,18.1,-9.3,-0.93,-0.32
52,Marco Asensio,ESP,FW|MF,Real Madrid,26,1996,31,1442,47,42.2,16.0,15,80,7,16,16,6,1.90,34,16,+18,+1.12,+0.17,38.7,16.0,+22.7,+1.42,+0.79
53,Iago Aspas,ESP,FW,Celta Vigo,34,1987,37,2868,78,83.9,31.9,31,89,27,6,20,0,1.16,36,46,-10,-0.31,-0.31,37.9,37.5,+0.3,+0.01,+0.52
54,Ander Astralaga,ESP,GK,Barcelona,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
55,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,33,1989,1,9,9,0.3,0.1,0,,0,1,9,2,1.00,0,0,0,0.00,-1.32,0.4,0.1,+0.3,+2.87,+1.76
56,Ludwig Augustinsson,SWE,DF,Mallorca,28,1994,4,132,33,3.9,1.5,1,71,0,3,20,6,0.00,1,4,-3,-2.05,-1.96,1.2,2.6,-1.5,-1.00,-0.73
57,Ezequiel Ávila,ARG,FW|MF,Osasuna,28,1994,29,1709,59,50.0,19.0,23,68,1,6,23,3,1.31,18,17,+1,+0.05,+0.37,19.2,20.2,-1.0,-0.05,+0.22
58,Iddrisu Baba,GHA,MF|DF,Mallorca,26,1996,29,1705,59,49.9,18.9,20,76,10,9,21,6,1.45,14,24,-10,-0.53,-0.74,16.6,25.5,-8.9,-0.46,-0.33
59,Srđan Babić,SRB,DF,Almería,26,1996,34,2998,88,87.7,33.3,33,89,32,1,45,3,1.15,42,56,-14,-0.42,+0.01,39.5,51.7,-12.2,-0.37,+0.67
60,Loïc Bade,FRA,DF,Sevilla,22,2000,19,1449,76,42.4,16.1,16,88,15,3,11,1,1.84,24,16,+8,+0.50,+1.18,21.9,19.1,+2.8,+0.17,+0.66
61,Édgar Badía,ESP,GK,Elche,30,1992,36,3240,90,94.7,36.0,36,90,36,0,,0,0.69,29,63,-34,-0.94,+0.56,35.8,67.0,-31.2,-0.87,-0.21
62,Alex Baena,ESP,MF|FW,Villarreal,21,2001,35,1947,56,56.9,21.6,19,81,9,16,26,0,1.71,32,23,+9,+0.42,-0.19,36.3,30.3,+6.0,+0.28,-0.08
63,Miguel Baeza,ESP,MF,Celta Vigo,22,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
64,Alejandro Balde,ESP,DF,Barcelona,18,2003,33,2471,75,72.3,27.5,30,81,21,3,9,4,2.45,48,15,+33,+1.20,-0.41,53.8,25.9,+27.9,+1.02,-0.35
65,Mikel Balenziaga,ESP,DF,Athletic Club,34,1988,3,115,38,3.4,1.3,1,69,0,2,23,27,1.00,1,3,-2,-1.57,-1.73,0.8,1.5,-0.6,-0.50,-0.99
66,Iván Balliu,ALB,DF,Rayo Vallecano,30,1992,37,3232,87,94.5,35.9,37,87,31,0,,0,1.30,43,47,-4,-0.11,+1.80,38.8,45.7,-7.0,-0.19,-0.65
67,Léo Baptistão,BRA,FW|MF,Almería,29,1992,28,1726,62,50.5,19.2,24,69,1,4,19,1,1.29,28,30,-2,-0.10,+0.64,20.6,28.7,-8.2,-0.43,+0.05
68,Francisco Barbosa,ESP,GK,Betis,23,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
69,Barcia,ESP,DF,Celta Vigo,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
70,Keidi Bare,ALB,MF,Espanyol,24,1997,18,503,28,14.7,5.6,4,60,0,14,19,7,0.89,5,12,-7,-1.25,-0.94,6.2,10.4,-4.2,-0.75,-0.52
71,Kike Barja,ESP,FW|MF,Osasuna,25,1997,27,1312,49,38.4,14.6,15,70,1,12,22,11,1.30,19,18,+1,+0.07,+0.32,15.0,18.6,-3.6,-0.25,-0.13
72,Ander Barrenetxea,ESP,FW|DF,Real Sociedad,20,2001,23,878,38,25.7,9.8,9,65,0,14,21,5,2.00,14,5,+9,+0.92,+0.67,14.7,8.5,+6.2,+0.64,+0.18
73,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,21,724,34,21.2,8.0,6,64,1,15,23,5,2.05,13,9,+4,+0.50,-0.60,13.8,10.4,+3.4,+0.42,-0.17
74,Álvaro Bastida,ESP,MF,Cádiz,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
75,Rodrigo Battaglia,ARG,MF,Mallorca,31,1991,15,686,46,20.1,7.6,8,73,2,7,14,9,1.47,5,7,-2,-0.26,-0.13,4.6,11.2,-6.7,-0.88,-0.72
76,Bebé,CPV,FW,Rayo Vallecano,32,1990,4,60,15,1.8,0.7,0,,0,4,15,13,0.25,1,1,0,0.00,+0.21,1.0,0.1,+1.0,+1.45,+1.64
77,Héctor Bellerín,ESP,DF,Barcelona,27,1995,3,143,48,4.2,1.6,1,90,1,2,27,8,3.00,4,0,+4,+2.52,+1.25,5.4,0.6,+4.7,+2.98,+1.95
78,Vicente Bellmunt,ESP,GK,Getafe,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
79,Fran Beltrán,ESP,MF,Celta Vigo,23,1999,36,2855,79,83.5,31.7,33,84,22,3,28,0,1.17,35,44,-9,-0.28,-0.12,37.4,35.9,+1.5,+0.05,+0.73
80,Iker Benito,ESP,FW|MF,Osasuna,19,2002,4,176,44,5.1,2.0,2,72,0,2,17,5,2.25,2,0,+2,+1.02,+1.22,0.9,3.2,-2.3,-1.18,-1.07
81,Karim Benzema,FRA,FW,Real Madrid,34,1987,24,2038,85,59.6,22.6,24,85,18,0,,0,2.08,46,17,+29,+1.28,+0.63,47.5,23.9,+23.6,+1.04,+0.20
82,Yuri Berchiche,ESP,DF,Athletic Club,32,1990,29,2406,83,70.4,26.7,27,87,24,2,28,1,1.10,23,32,-9,-0.34,-1.49,35.7,27.8,+7.9,+0.29,-0.54
83,Álex Berenguer,ESP,FW,Athletic Club,27,1995,37,2297,62,67.2,25.5,26,78,10,11,25,1,1.30,30,33,-3,-0.12,-0.68,33.7,25.4,+8.4,+0.33,-0.39
84,Emilio Bernard,ESP,GK,Valencia,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
85,Pedro Bigas,ESP,DF,Elche,31,1990,28,2020,72,59.1,22.4,25,77,17,3,28,4,0.57,11,41,-30,-1.34,-0.89,18.1,37.9,-19.8,-0.88,-0.06
86,El Bilal Touré,MLI,FW,Almería,20,2001,21,1264,60,37.0,14.0,15,73,1,6,27,3,1.10,23,23,0,0.00,+0.67,17.3,18.6,-1.4,-0.10,+0.56
87,Junior Bita,CIV,MF,Athletic Club,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
88,Lautaro Blanco,ARG,DF|MF,Elche,23,1999,17,872,51,25.5,9.7,9,70,2,8,31,6,1.00,9,16,-7,-0.72,+0.34,11.0,18.0,-7.0,-0.72,+0.18
89,Theo Bongonda,COD,MF|FW,Cádiz,26,1995,31,1938,63,56.7,21.5,24,72,4,7,30,5,1.19,18,25,-7,-0.33,+0.65,23.0,32.2,-9.2,-0.43,+0.21
90,Yassine Bounou,MAR,GK,Sevilla,31,1991,25,2151,86,62.9,23.9,25,86,23,0,,12,1.04,27,42,-15,-0.63,-1.19,28.1,37.8,-9.7,-0.41,-0.53
91,Lucas Boyé,ARG,FW,Elche,26,1996,35,2462,70,72.0,27.4,29,81,14,6,21,0,0.69,24,47,-23,-0.84,+0.47,27.5,44.8,-17.3,-0.63,+0.80
92,Martin Braithwaite,DEN,FW|MF,Espanyol,31,1991,31,2456,79,71.8,27.3,29,83,14,2,29,0,0.94,35,46,-11,-0.40,+0.16,32.4,40.5,-8.1,-0.30,+0.01
93,Juan Brandáriz,ESP,DF,Almería,23,1999,21,1489,71,43.5,16.5,15,89,13,6,27,9,1.10,20,30,-10,-0.60,-0.32,20.3,31.7,-11.4,-0.69,-0.43
94,Darko Brašanac,SRB,MF,Osasuna,30,1992,25,1041,42,30.4,11.6,9,74,3,16,23,2,1.36,11,14,-3,-0.26,-0.18,12.0,14.5,-2.5,-0.21,-0.07
95,Claudio Bravo,CHI,GK,Betis,39,1983,12,1080,90,31.6,12.0,12,90,12,0,,21,1.67,13,9,+4,+0.33,+0.29,16.8,14.9,+1.9,+0.16,+0.18
96,Diego Bri,ESP,FW,Atlético Madrid,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
97,Ante Budimir,CRO,FW,Osasuna,31,1991,31,1798,58,52.6,20.0,22,73,3,9,20,6,1.48,22,19,+3,+0.15,+0.59,22.1,22.0,+0.2,+0.01,+0.37
98,Santiago Bueno,URU,DF,Girona,23,1998,34,3010,89,88.0,33.4,34,89,32,0,,0,1.44,55,48,+7,+0.21,+1.09,45.3,46.0,-0.7,-0.02,+0.84
99,Sergio Busquets,ESP,MF,Barcelona,34,1988,30,2339,78,68.4,26.0,28,81,17,2,30,4,2.43,41,11,+30,+1.15,-0.51,49.4,22.6,+26.8,+1.03,-0.25
100,Leandro Cabrera,URU,DF,Espanyol,31,1991,32,2669,83,78.0,29.7,31,86,27,1,1,2,1.03,40,54,-14,-0.47,-0.11,38.5,45.0,-6.5,-0.22,+0.38
101,Cala,ESP,DF,Cádiz,32,1989,3,137,46,4.0,1.5,1,72,0,2,33,9,0.67,0,3,-3,-1.97,-1.42,0.8,2.5,-1.7,-1.15,-0.65
102,Fernando Calero,ESP,DF|MF,Espanyol,26,1995,27,1611,60,47.1,17.9,20,73,7,7,23,9,1.07,21,29,-8,-0.45,0.00,21.8,25.7,-3.8,-0.21,+0.17
103,Alexander Callens,PER,DF,Girona,30,1992,6,120,20,3.5,1.3,0,,0,6,20,7,1.83,1,0,+1,+0.75,+0.70,1.2,2.1,-0.9,-0.66,-0.56
104,Dawda Camara,MTN,FW,Girona,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
105,Eduardo Camavinga,FRA,MF|DF,Real Madrid,19,2002,37,2010,54,58.8,22.3,21,78,11,16,23,0,2.11,51,16,+35,+1.57,+1.31,47.6,20.8,+26.8,+1.20,+0.58
106,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,38,2401,63,70.2,26.7,27,78,4,11,26,0,1.29,36,38,-2,-0.07,+0.45,31.7,36.2,-4.5,-0.17,-0.03
107,Sergio Canales,ESP,FW|MF,Betis,31,1991,31,2402,77,70.2,26.7,28,82,14,3,40,0,1.52,31,28,+3,+0.11,-0.06,32.6,34.7,-2.1,-0.08,-0.38
108,Lucas Cañizares,ESP,GK,Real Madrid,20,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
109,Ander Capa,ESP,DF,Athletic Club,30,1992,7,109,16,3.2,1.2,1,61,0,6,8,27,1.43,2,0,+2,+1.65,+1.60,2.3,1.2,+1.1,+0.91,+0.47
110,Étienne Capoue,FRA,MF,Villarreal,34,1988,28,1955,70,57.2,21.7,22,82,12,6,25,1,1.50,33,26,+7,+0.32,-0.41,35.1,26.5,+8.6,+0.40,+0.20
111,Isaac Carcelen,ESP,DF,Cádiz,29,1993,27,2199,81,64.3,24.4,25,84,18,2,52,2,1.26,20,23,-3,-0.12,+1.35,29.6,34.6,-4.9,-0.20,+0.90
112,Carlo,ESP,MF,Villarreal,21,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
113,Juan Carlos,ESP,GK,Girona,34,1988,10,900,90,26.3,10.0,10,90,10,0,,28,0.80,14,18,-4,-0.40,-0.65,13.3,12.9,+0.3,+0.03,+0.21
114,José Carlos Lazo,ESP,MF|FW,Almería,26,1996,1,20,20,0.6,0.2,0,,0,1,20,1,0.00,0,1,-1,-4.50,-4.10,0.4,0.1,+0.3,+1.19,+1.64
115,José Carlos Lazo,ESP,MF|FW,Espanyol,26,1996,10,159,16,4.6,1.8,0,,0,10,16,23,0.90,7,2,+5,+2.83,+3.44,3.1,2.0,+1.2,+0.66,+1.00
116,Carmona,ESP,MF|DF,Elche,20,2002,9,589,65,17.2,6.5,8,72,2,1,15,0,1.00,5,10,-5,-0.76,+0.25,8.1,9.6,-1.5,-0.23,+0.76
117,Carmona,ESP,DF,Sevilla,20,2002,10,527,53,15.4,5.9,5,69,1,5,36,5,1.00,6,11,-5,-0.85,-0.79,4.7,13.7,-9.0,-1.53,-1.56
118,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,28,1993,35,2317,66,67.7,25.7,26,77,7,9,36,1,2.06,43,25,+18,+0.70,-0.85,42.4,31.4,+11.0,+0.43,-0.39
119,Sergio Carreira,ESP,DF,Villarreal,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
